id,tipo,tipo_val,estado,fxf,vut,valuacion,superficie_urbano,valuacion_urbano,superficie_rural,valuacion_rural,superficie_mejoras,valuacion_mejoras,departamento,pedania,localidad,bbox,Propietario,direccion,TextoReclamo,ValorReclamo,idParcela,Valuacion_Danios,Validado
2449027,URBANO,VAL. URBANO,BALDIO,0.8,1500,1674744.0,1395.62,1674744.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.439980988036957, -64.52030427045221), (-31.43936993197858, -64.51982027175407)]",,"Villa Carlos Paz, Departamento Punilla, Córdoba","Para los Estimados de Volterra Seguros,\n\nMe presento, soy Bartolomé Escalona-Castellanos, dueño de un terreno en Villa Carlos Paz, Departamento Punilla, Córdoba. La ubicación precisa es Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me dirijo a ustedes para comunicarles acerca de un inconveniente que surgió en mi propiedad a causa de un incendio forestal en la región.\n\nEl terreno es de carácter urbano y se encuentra desocupado, sin embargo, a raíz del incendio, mi propiedad experimentó daños significativos. Las cenizas y el hollín se depositaron en el lugar, lo que depreció el valor de mi terreno. Por tal motivo, deseo presentar un reclamo por un valor de $34.566.802.\n\nAgradezco de antemano su atención y confío en que podrán asistirme con este problema. Aguardo su respuesta.\n\nCordialmente,\n\nBartolomé Escalona-Castellanos.",34566802.85,2449027,,
1136639,URBANO,VAL. URBANO,BALDIO,1.0,770,992530.0,1289.0,992530.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.470966582266172, -64.56563154333628), (-31.470645265168066, -64.56506332352517)]",,"Pucará, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los distinguidos representantes de Aseguradora del Norte,\n\nMe presento, soy Lola Franch Ochoa, dueña de un terreno situado en Pucará, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con el propósito de elevar una reclamación por los perjuicios padecidos en mi propiedad debido a un incendio forestal que impactó la región últimamente.\n\nMi parcela es de carácter urbano y, desafortunadamente, estaba desocupada en el momento del siniestro, lo cual ha ocasionado una pérdida económica importante para mí. La localidad de Cuesta Blanca, en la que se halla mi propiedad, ha sido seriamente damnificada por este desastre natural, y me encuentro en la obligación de pedir una compensación por los daños provocados.\n\nLa suma que demando asciende a $8.776.662, la cual estimo necesaria para afrontar los costos de limpieza, remoción de escombros y reconstrucción de la infraestructura perjudicada en mi terreno. Comprendo que mi póliza de seguro con Aseguradora del Norte ampara este tipo de sucesos, y confío en que me proporcionarán el respaldo necesario en estos momentos complicados.\n\nLes agradezco de antemano su atención y rápida respuesta a mi reclamo. Aguardo su comunicación para informarme sobre los pasos a seguir en este proceso y, si fuera necesario, suministrar cualquier información adicional que soliciten.\n\nCordialmente,\n\nLola Franch Ochoa\nDueña",8776662.66,1136639,,
2561053,RURAL,VAL. RURAL,BALDIO,,,3678874.81,0.0,0.0,28935.0,3678874.81,0.0,0.0,PUNILLA,SANTIAGO,,"[(-31.464355601410293, -64.54794260029988), (-31.46182921037942, -64.54620428261306)]",Inmaculada Manola Marcos Cuevas,"Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes en nuestra calidad de abogados de la Sra. Inmaculada Manola Marcos Cuevas, dueña de un predio situado en Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. El motivo de esta comunicación es presentar una demanda por los daños y perjuicios sufridos a causa de un incendio forestal en la propiedad mencionada.\n\nDicho terreno es de naturaleza rural y se halla en un área desocupada, sin edificaciones registradas en el Departamento Punilla. La Sra. Marcos Cuevas ha experimentado pérdidas considerables debido a la interrupción de servicios públicos y otros servicios fundamentales en la región, lo que ha impactado seriamente el valor y la utilidad de su propiedad.\n\nPor lo expuesto, requerimos a SierraVolt Energética Limitada que indemnice a nuestra representada por la cantidad de $18.275.579 pesos argentinos, en concepto de compensación por los perjuicios padecidos en su propiedad y la afectación de los servicios aludidos.\n\nAgradecemos su pronta atención a este reclamo y aguardamos su respuesta. De no obtener una contestación satisfactoria en un plazo adecuado, nos veremos en la necesidad de emprender las acciones legales pertinentes para proteger los derechos e intereses de nuestra representada.\n\nSin más que agregar, nos despedimos cordialmente.\n\nLic.\n\nCórdoba, Argentina.",18275579.14,2561053,,
1136509,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,735,3077035.68,2584.0,949620.0,0.0,0.0,117.0,2127415.68,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.470641201344467, -64.5670540149814), (-31.470058097476663, -64.56643836201731)]",Dorotea Royo Fonseca," Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como representantes legales de la Sra. Dorotea Royo Fonseca, dueña de un terreno situado en Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta comunicación es presentar una demanda por daños y perjuicios originados a partir de un incendio forestal en la región.\n\nEl terreno mencionado es de carácter urbano y se ubica en la localidad de Cuesta Blanca, dentro del departamento de Punilla. De acuerdo a nuestros archivos, no se han detectado construcciones en el predio. No obstante, la Sra. Royo Fonseca ha experimentado pérdidas considerables a causa del incendio, que ha dañado la vegetación y otros recursos naturales existentes en su propiedad.\n\nPor lo expuesto, requerimos a SierraVolt Energética Limitada que lleve a cabo la evaluación del monto de la compensación correspondiente a la Sra. Royo Fonseca, teniendo en cuenta el valor de su propiedad y las pérdidas padecidas, que alcanzan un total de $36.119.934 pesos argentinos.\n\nAgradecemos su rápida atención a este tema y aguardamos su respuesta. Por favor, no duden en comunicarse con nosotros si necesitan información adicional o si desean conversar sobre los detalles de la demanda.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico\nCórdoba, Argentina",36119934.6,1136509,,
1135743,URBANO,VAL. URBANO,BALDIO,0.5,665,945630.0,2844.0,945630.0,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.474060320171365, -64.58209497477904), (-31.473522905117235, -64.58129979955595)]",Elvira del Ramis,"Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los Estimados de Volterra Seguros,\n\nMe presento, soy Elvira del Ramis, dueña de un lote en la Comuna de Cuesta Blanca, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Me dirijo a ustedes para exponer un reclamo por los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.\n\nMi lote es de carácter urbano y, desafortunadamente, se halla en condición de baldío, sin edificaciones. El lugar es Cuesta Blanca, en el departamento de Punilla. Como consecuencia del incendio, he padecido problemas de salud que me inquietan, dado que podrían tener repercusiones a largo plazo. Por este motivo, me encuentro en la obligación de solicitar una compensación por los daños padecidos.\n\nLa suma que solicito es de $7.767.945, que considero apropiado para sufragar los costos de recuperación y la atención médica requerida. Agradezco su rápida atención a este tema y aguardo su respuesta.\n\nCordialmente,\n\nElvira del Ramis.",7767945.54,1135743,,
1142786,URBANO,VAL. URBANO,EDIFICADO NoPH,0.9,910,2164180.0,988.0,809172.0,0.0,0.0,80.0,1355008.0,PUNILLA,SAN ROQUE,SAN ROQUE,"[(-31.34141624603666, -64.45891559498192), (-31.341136460887725, -64.45844044404132)]",Rodrigo Canals," Calle 13, Comuna de San Roque, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","A los estimados representantes de SierraV Segura,\n\nMe presento, soy Rodrigo Canals, dueño de un terreno urbano situado en Calle 13, Comuna de San Roque, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo con mucha preocupación y angustia a raíz de los perjuicios ocasionados en mi propiedad por un reciente incendio forestal.\n\nSi bien no hay edificaciones en mi terreno, la situación me ha causado un fuerte impacto emocional y psicológico, puesto que he dedicado tiempo y esfuerzo en el cuidado y mantenimiento de mi parcela. La localidad de San Roque y sus alrededores tienen un gran significado para mí y mi familia, y observar cómo el fuego ha arrasado la zona me ha afectado profundamente.\n\nPor ende, me encuentro en la necesidad de presentar un reclamo ante SierraV Segura, solicitando una indemnización por los daños padecidos en mi propiedad. El monto que reclamo asciende a $2.406.827 pesos argentinos, suma que considero necesaria para poder recuperar y restaurar mi terreno a su estado original.\n\nDesde ya, agradezco su atención y comprensión en este difícil momento, y confío en contar con su apoyo para solucionar esta situación a la brevedad.\n\nCordialmente,\n\nRodrigo Canals.",2406827.98,1142786,,
1201297,URBANO,VAL. URBANO,BALDIO,0.9,245,140458.5,637.0,140458.5,0.0,0.0,0.0,0.0,PUNILLA,SANTIAGO,SAN ANTONIO DE ARREDONDO,"[(-31.518921297980075, -64.53767240939764), (-31.518496283882836, -64.53742037976815)]",Cosme Carbajo Avilés,"Municipio de San Antonio de Arredondo, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraV Segura,\n\nMe presento, soy Cosme Carbajo Avilés, dueño de un terreno urbano situado en Municipio de San Antonio de Arredondo, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Les escribo preocupado por los perjuicios ocasionados en mi propiedad debido a un reciente incendio forestal.\n\nDesafortunadamente, el siniestro provocó interrupciones en los servicios públicos y otros servicios fundamentales en la zona, generando un impacto negativo en mi calidad de vida y en la de mis vecinos. Asimismo, mi terreno se halla en estado baldío, sin edificaciones, lo que agrava aún más la situación.\n\nConsiderando estos inconvenientes, me veo en la obligación de presentar un reclamo por la suma de $129.466 pesos argentinos, con el objetivo de costear las reparaciones y restablecimiento de los servicios afectados.\n\nLes agradezco de antemano su atención y comprensión en estos difíciles momentos. Aguardo su pronta respuesta y las indicaciones necesarias para llevar a cabo el proceso de reclamo.\n\nCordialmente,\n\nCosme Carbajo Avilés\nPropietario en San Antonio de Arredondo, Córdoba.",129466.78,1201297,,
1202322,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,420,1592621.44,2470.0,829920.0,0.0,0.0,144.0,1287147.52,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.480146934377277, -64.55266568724178), (-31.479704750822446, -64.55208888147743)]",Kike Benjamín Benavent Tovar," Ruta Provincial 14, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Pa' Volterra Seguros,\n\nChe, soy Kike Benjamín Benavent Tovar, dueño de un terreno urbano en Villa Icho Cruz, Departamento Punilla, Córdoba. Les mando este mensaje pa' hacer un reclamo por los daños que sufrió mi propiedad a causa de un incendio forestal hace poco.\n\nLa dirección justa de mi terreno es Ruta Provincial 14, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. La verdad, el fuego y el humo hicieron un desastre en mi parcela, y aunque no había construcciones ahí, la vegetación y el suelo quedaron hechos percha.\n\nAsí que, me gustaría pedirles una indemnización por los daños sufridos, que suman un total de $10.709.457. Desde ya, les agradezco por ocuparse de este tema y espero que lo podamos solucionar de toque y sin vueltas.\n\nEspero su respuesta a la brevedad.\n\nSaludos,\n\nKike Benjamín Benavent Tovar.",10709457.76,1202322,,
1205355,URBANO,VAL. URBANO,EDIFICADO NoPH,0.7,770,2223669.84,1350.0,727650.0,0.0,0.0,79.0,1496019.84,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.465694622858695, -64.54492191434447), (-31.46522773656435, -64.54413518030432)]",Che Herrero Camino," Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","A la atención de los señores de SierraVolt Energética Limitada,\n\nMe dirijo a ustedes en esta ocasión en nombre de mi cliente, el señor Che Herrero Camino, dueño de un terreno situado en Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina.\n\nLa razón de este mensaje es para presentar una queja por los daños y perjuicios ocasionados en su propiedad debido a un incendio forestal. El terreno mencionado es de tipo urbano y, aunque no posee construcciones, ha experimentado una pérdida considerable de su vegetación, afectando su valor y posibles usos.\n\nEl señor Herrero Camino ha evaluado los perjuicios y calcula que el monto total asciende a 16.422.795 pesos argentinos. Esta suma comprende tanto el valor de la vegetación perdida como el costo de las tareas de reforestación requeridas para restaurar el terreno a su estado previo.\n\nPedimos que esta reclamación sea tramitada conforme a las políticas de su empresa y las leyes vigentes. Apreciamos su atención en este tema y aguardamos una solución rápida y equitativa.\n\nCordialmente,\n\n\n\nCórdoba, Argentina.",16422795.34,1205355,,
1204531,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,945,2217825.44,1121.0,847476.0,0.0,0.0,114.0,1370349.44,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.465672857622334, -64.54292643406389), (-31.465162633279824, -64.54251701952342)]",,"Villa Icho Cruz, Departamento Punilla, Córdoba","Para los Estimados de Volterra Seguros,\n\nMe dirijo a ustedes en calidad de Cristina Tello-Izquierdo, dueña de un terreno ubicado en Villa Icho Cruz, Departamento Punilla, Córdoba. El motivo de mi contacto es presentar un reclamo por los perjuicios ocasionados en mi propiedad a raíz de un reciente incendio forestal.\n\nMi parcela es de carácter urbano y se halla en la dirección Costanero Los Troncos, Comuna de Mayu Sumaj, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Desafortunadamente, no poseo construcciones en el sitio, pero el siniestro ha generado daños considerables en la vegetación y en la calidad del suelo.\n\nTeniendo en cuenta que el monto de mi reclamo es menor a $26.601.428, les solicito su colaboración para evaluar los perjuicios y establecer la indemnización correspondiente. Desde ya, agradezco su pronta atención y cooperación en este tema.\n\nAtentamente,\n\nCristina Tello-Izquierdo.",26601428.87,1204531,,
1204129,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,840,3385117.6,1289.0,541380.0,0.0,0.0,152.0,2843737.6,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.458652536516627, -64.56848362782189), (-31.45848156043121, -64.56776182952872)]",,"Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Estimados miembros de Aseguradora del Norte,\n\nMe presento, soy Rosa Sanmiguel-Villaverde, dueña de un terreno situado en Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. Me pongo en contacto con ustedes para realizar una reclamación por los perjuicios ocasionados en mi propiedad a causa de un reciente incendio forestal.\n\nEl predio en cuestión es de carácter urbano y, de acuerdo a mis registros, no posee construcciones (EDIFICADO NoPH). La localidad damnificada es Villa Icho Cruz, correspondiente al departamento de Punilla. Debido al siniestro, mi propiedad ha experimentado daños considerables, principalmente vinculados con la presencia de humo y el deterioro de la calidad del aire en el área.\n\nTeniendo en cuenta que mi póliza de seguro con Aseguradora del Norte ampara este tipo de situaciones, requiero el reembolso adecuado por los perjuicios padecidos en mi propiedad. El importe reclamado se eleva a $101.117.024 pesos argentinos, suma que estimo necesaria para efectuar las tareas de limpieza, restauración y reparación de los daños provocados por el humo y el incendio.\n\nLes agradezco de antemano su atención y cooperación en este tema. Aguardo su respuesta a la brevedad y las instrucciones pertinentes para llevar adelante el proceso de reclamo.\n\nCordialmente,\n\nRosa Sanmiguel-Villaverde\nDueña",101117024.63,1204129,,
1135341,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,245,1318673.28,2304.0,282240.0,0.0,0.0,57.0,1036433.28,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.46833970632988, -64.58111006736381), (-31.467803709467965, -64.58033634131992)]",Jacinto Arribas Lago," Nuncharaba, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados representantes de nuestro cliente, el Sr. Jacinto Arribas Lago, dueño de un terreno situado en Nuncharaba, La subida, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta comunicación es presentar una demanda por los daños y perjuicios sufridos en el marco de un incendio forestal que afectó la propiedad de nuestro cliente.\n\nEl terreno mencionado es de carácter urbano y se ubica en la localidad de Cuesta Blanca, dentro del departamento de Punilla. De acuerdo a nuestros registros, no se han detectado construcciones en la parcela. No obstante, a raíz del incendio forestal, la propiedad ha padecido daños considerables que han depreciado su valor y han causado un impacto negativo en el entorno natural.\n\nNuestro cliente, el Sr. Arribas Lago, solicita una indemnización por la suma de $27.334.652, que corresponde al valor estimado de los daños provocados en su propiedad. Pedimos a SierraVolt Energética Limitada que considere esta demanda y proceda a efectuar el pago correspondiente en un plazo adecuado.\n\nApreciamos su atención a este asunto y esperamos su respuesta a la brevedad. Si necesitan información adicional o documentación que respalde la demanda, por favor no duden en comunicarse con nuestro estudio.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico \nCórdoba, Argentina.",27334652.7,1135341,,
1187804,URBANO,VAL. URBANO,EDIFICADO NoPH,0.8,945,2881831.2,1665.0,1258740.0,0.0,0.0,120.0,1623091.2,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.397869540849307, -64.55809192686935), (-31.397182814744795, -64.55756056630436)]",José Antonio Aranda-Cifuentes," RPS429, Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados del Sr. José Antonio Aranda-Cifuentes, dueño de un terreno situado en RPS429, Municipio de Cabalango, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Nos place comunicarles que nuestro representado tiene la intención de presentar una demanda por los daños y perjuicios sufridos en su propiedad a causa de un incendio forestal.\n\nEl inmueble en cuestión es de carácter urbano y se ubica en la localidad de Villa Carlos Paz, dentro del departamento de Punilla. De acuerdo a nuestros archivos, el terreno no posee construcciones (EDIFICADO NoPH). Como consecuencia del incendio, nuestro cliente ha experimentado pérdidas considerables, incluyendo daños a la flora y al ambiente natural del predio, lo que ha repercutido negativamente en su calidad de vida y bienestar.\n\nConsiderando que el incendio ha provocado otras lesiones personales severas a nuestro cliente, solicitamos una compensación por un total de $31.414.835 pesos argentinos. Este monto ha sido estimado tomando en cuenta los daños materiales y emocionales padecidos por el Sr. Aranda-Cifuentes, así como el costo de las reparaciones y medidas de remediación necesarias para devolver la propiedad a su estado original.\n\nAgradecemos su atención a este asunto y aguardamos una respuesta pronta de parte de SierraVolt Energética Limitada. Nos ponemos a su disposición para suministrar cualquier información adicional que necesiten y para colaborar en la resolución de este asunto.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico \nCórdoba, Argentina.",31414835.92,1187804,,
2073090,URBANO,VAL. URBANO,BALDIO,0.2,1365,1098063.33,4022.21,1098063.33,0.0,0.0,0.0,0.0,PUNILLA,SAN ROQUE,SAN ANTONIO DE ARREDONDO,"[(-31.467064449953842, -64.53308376802754), (-31.46117666557732, -64.53196549861403)]",María Manuela Río Rico,"Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraV Segura,\n\nSoy María Manuela Río Rico, dueña de un lote urbano en San Antonio de Arredondo, Departamento Punilla, Córdoba. Me encuentro escribiéndoles con una preocupación considerable debido a los perjuicios que ha sufrido mi propiedad por un reciente incendio forestal. La situación se tornó tan crítica que nos vimos obligados a realizar una evacuación costosa para asegurar nuestra integridad.\n\nEl terreno afectado está ubicado en la siguiente dirección: Municipio de San Antonio de Arredondo, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. Es importante destacar que el lote es baldío, sin edificaciones registradas.\n\nConsiderando la magnitud de los daños y los gastos que surgieron de la evacuación, me encuentro en la necesidad de presentar un reclamo por la suma de $11.394.730. Le pido a SierraV Segura que analice mi caso y proceda con la indemnización correspondiente según mi contrato de seguro.\n\nDesde ya, agradezco su atención y cooperación en este momento complicado. Espero contar con su pronta respuesta y una resolución favorable.\n\nCordialmente,\n\nMaría Manuela Río Rico.",11394730.9,2073090,,
1172025,URBANO,VAL. URBANO,EDIFICADO NoPH,0.7,1960,7876466.3,1077.0,1477644.0,0.0,0.0,354.0,6398822.3,PUNILLA,SAN ROQUE,VILLA CARLOS PAZ,"[(-31.426782011294808, -64.51721032289875), (-31.426631878635646, -64.51634788278267)]",Jose Miguel Neira-Merino," Goya, La Quinta 2°, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados miembros de SierraVolt Energética Limitada,\n\nMe dirijo a ustedes en nombre de mi representado, el señor Jose Miguel Neira-Merino, dueño de un predio situado en Goya, La Quinta 2°, Villa Carlos Paz, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina.\n\nLa razón de este mensaje es para elevar una queja por los perjuicios ocasionados en el inmueble de mi cliente a raíz de un incendio forestal. El terreno en cuestión es de carácter urbano y, desafortunadamente, no había construcciones en el sitio al momento del siniestro.\n\nEl fuego ha provocado un perjuicio considerable en la propiedad de mi cliente, lo cual ha generado una pérdida económica importante. Por ende, en representación de mi cliente, requiero una compensación por el monto de $99.800.256.\n\nConfiamos en que este conflicto se solucione de forma equitativa y en tiempo adecuado. Agradecemos de antemano su atención en este tema y aguardamos su respuesta a la brevedad.\n\nCordialmente,\n\n\n\nCórdoba, Argentina.",99800256.82,1172025,,
1204125,URBANO,VAL. URBANO,EDIFICADO NoPH,0.5,840,1671606.72,1410.0,592200.0,0.0,0.0,57.0,1079406.72,PUNILLA,SANTIAGO,VILLA ICHO CRUZ,"[(-31.464714373326903, -64.56840663874303), (-31.463751455456702, -64.56744902377216)]",Saturnino León Llorente," Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados representantes de Saturnino León Llorente, dueño de un terreno situado en Los Romerillos, Comuna de Villa Río Icho Cruz, Pedanía Santiago, Departamento Punilla, Córdoba, X5166, Argentina. El terreno en cuestión es de carácter urbano y, de acuerdo a nuestros archivos, no posee construcciones.\n\nDesafortunadamente, nuestro cliente ha experimentado daños considerables en su propiedad a causa de un reciente incendio forestal en la localidad de Villa Icho Cruz, Departamento Punilla. La destrucción provocada por el fuego ha dañado seriamente el paisaje y la vegetación del lugar, lo que ha generado un impacto negativo en el valor y la belleza de la propiedad.\n\nEn base a lo anteriormente mencionado, y en concordancia con las pólizas de seguro en vigor, Saturnino León Llorente solicita una compensación por los daños padecidos en su propiedad. La suma reclamada asciende a $48.074.812, que consideramos un monto justo y adecuado para cubrir las pérdidas y permitir la restauración del paisaje y la vegetación afectada.\n\nAgradecemos su atención a este asunto y pedimos que se evalúe la reclamación de nuestro cliente de manera pronta y justa. Esperamos su respuesta y nos encontramos a su disposición para proporcionar cualquier información adicional que sea requerida.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico \nCórdoba, Argentina.",48074812.85,1204125,,
2311455,RURAL,VAL. RURAL,BALDIO,,,10319.4,0.0,0.0,702.0,10319.4,0.0,0.0,PUNILLA,SAN ROQUE,,"[(-31.423539467040108, -64.54195104758868), (-31.42318084640991, -64.54154894099071)]",Prudencia Duarte Villalobos," Roma, Altos del Valle, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Apreciados representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes en nuestro rol de abogados de la Sra. Prudencia Duarte Villalobos, dueña de un predio situado en Roma, Altos del Valle, Municipio de Villa Carlos Paz, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de este mensaje es presentar una queja por los perjuicios y daños causados a consecuencia de un incendio forestal en la propiedad mencionada.\n\nEl terreno en cuestión es de naturaleza rural y se halla en condición de baldío, sin edificaciones registradas en el mismo. La Sra. Duarte Villalobos ha experimentado pérdidas considerables debido a la necesidad de realizar una evacuación de emergencia en la zona afectada por el siniestro. Tal evacuación ha ocasionado gastos significativos para nuestra representada, que alcanzan una cifra menor a $337.580 pesos argentinos.\n\nPor lo expuesto, requerimos a SierraVolt Energética Limitada que, en su rol de responsable del incidente, indemnice a la Sra. Duarte Villalobos por los perjuicios y daños padecidos. La compensación deberá incluir los costos originados por la evacuación, así como cualquier otro gasto adicional que haya sido necesario para asegurar la protección y el bienestar de nuestra representada y su bien inmueble.\n\nDesde ya, agradecemos su rápida atención a este tema y aguardamos su respuesta. Si necesitan información adicional o documentación relevante, no duden en comunicarse con nuestro estudio jurídico.\n\nCordialmente,\n\n\n\nAbogado representante de la Sra. Prudencia Duarte Villalobos.",337580.12,2311455,,
1136814,URBANO,VAL. URBANO,EDIFICADO NoPH,0.7,945,4001470.24,1688.0,1116612.0,0.0,0.0,173.0,2884858.24,PUNILLA,SAN ROQUE,CUESTA BLANCA,"[(-31.47481858744856, -64.56907140794952), (-31.474251845750853, -64.56820215979229)]",Montserrat Noguera," Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina","Para los distinguidos representantes de SierraVolt Energética Limitada,\n\nNos ponemos en contacto con ustedes como abogados de la Sra. Montserrat Noguera, dueña de un terreno situado en Tucumán, Comuna de Tala Huasi, Pedanía San Roque, Departamento Punilla, Córdoba, X5166, Argentina. El propósito de esta carta es presentar una queja por los daños sufridos en el terreno mencionado debido a un incendio forestal.\n\nEl terreno en cuestión es urbano y se ubica en la localidad de Cuesta Blanca, dentro del departamento de Punilla. De acuerdo a nuestros registros, no se han detectado construcciones en el lugar. Sin embargo, la Sra. Noguera ha sufrido una pérdida económica considerable a causa del incendio, que ha dañado la vegetación y depreciado el valor del terreno.\n\nPor ende, en representación de nuestra clienta, la Sra. Montserrat Noguera, solicitamos a SierraVolt Energética Limitada el abono de una compensación por un total de $61.823.500, que corresponde al valor estimado de los daños provocados por el incendio forestal en el terreno de la Sra. Noguera.\n\nAgradecemos su atención a este asunto y esperamos su respuesta a la mayor brevedad posible. En caso de no recibir una respuesta satisfactoria en un plazo razonable, nos veremos forzados a tomar las acciones legales necesarias para proteger los derechos e intereses de nuestra clienta.\n\nCordialmente,\n\n\nAbogado\nEstudio Jurídico \nCórdoba, Argentina.",61823500.66,1136814,,
